location,bhk,areaType,square_feet,transaction,status,floorNum,totalFloor,furnishing,facing,price_per_sqft,price,built_up_area,latitude,longitude
athwalines,2,Carpet Area,925,Resale,Ready to Move,5.0,8.0,Unfurnished,North - West,4432.432432432432,0.41,1018,21.1700255,72.7883612
athwalines,3,Carpet Area,1300,Resale,Ready to Move,4.0,10.0,Furnished,North - West,3567.0,0.54,1430,21.1700255,72.7883612
athwalines,2,Carpet Area,1450,Resale,Ready to Move,6.0,11.0,Furnished,North - East,5000.0,0.65,1595,21.1700255,72.7883612
athwalines,2,Carpet Area,750,Resale,Ready to Move,7.0,10.0,Unfurnished,East,3889.0,0.35,825,21.1700255,72.7883612
athwalines,2,Super Area,1200,Resale,Ready to Move,2.0,7.0,Unfurnished,East,3917.0,0.47,1200,21.1700255,72.7883612
athwalines,2,Super Area,1100,Resale,Ready to Move,10.0,11.0,Unfurnished,North - West,5455.0,0.6,1100,21.1700255,72.7883612
athwalines,1,Carpet Area,615,Resale,Ready to Move,3.0,10.0,Furnished,North - West,3252.032520325203,0.2,676,21.1700255,72.7883612
athwalines,2,Super Area,1275,Resale,Ready to Move,7.0,11.0,Furnished,North - West,4549.0,0.58,1275,21.1700255,72.7883612
athwalines,1,Super Area,700,Resale,Ready to Move,3.0,10.0,Unfurnished,North - West,3571.0,0.25,700,21.1700255,72.7883612
athwalines,1,Super Area,460,Resale,Ready to Move,1.0,4.0,Unfurnished,East,3087.0,0.14,460,21.1700255,72.7883612
athwalines,2,Carpet Area,625,Resale,Ready to Move,3.0,3.0,Unfurnished,North - West,7564.0,0.5,688,21.1700255,72.7883612
athwalines,2,Super Area,1170,Resale,Ready to Move,3.0,4.0,Furnished,North - West,4701.0,0.55,1170,21.1700255,72.7883612
athwalines,1,Super Area,620,Resale,Ready to Move,10.0,11.0,Semi-Furnished,North - West,3226.0,0.2,620,21.1700255,72.7883612
athwalines,2,Carpet Area,900,Resale,Ready to Move,3.0,3.0,Unfurnished,North - West,5000.0,0.5,990,21.1700255,72.7883612
athwalines,2,Super Area,1235,Resale,Ready to Move,1.0,11.0,Unfurnished,North - West,4049.0,0.5,1235,21.1700255,72.7883612
athwalines,1,Super Area,750,Resale,Ready to Move,3.0,4.0,Semi-Furnished,North - West,4667.0,0.35,750,21.1700255,72.7883612
athwalines,3,Carpet Area,1000,Resale,Ready to Move,4.0,4.0,Semi-Furnished,North - West,4167.0,0.5,1100,21.1700255,72.7883612
athwalines,1,Carpet Area,715,Resale,Ready to Move,1.0,9.0,Semi-Furnished,East,2797.0,0.2,787,21.1700255,72.7883612
athwalines,2,Super Area,669,Resale,Ready to Move,1.0,10.0,Furnished,North - West,6726.0,0.45,669,21.1700255,72.7883612
athwalines,1,Super Area,720,Resale,Ready to Move,7.0,8.0,Furnished,North - West,4861.0,0.35,720,21.1700255,72.7883612
athwalines,1,Super Area,615,Resale,Ready to Move,2.0,10.0,Semi-Furnished,North - West,3252.0,0.2,615,21.1700255,72.7883612
athwalines,2,Super Area,750,Resale,Ready to Move,1.0,4.0,Unfurnished,North - West,3333.0,0.25,750,21.1700255,72.7883612
athwalines,2,Carpet Area,1235,Resale,Ready to Move,7.0,11.0,Furnished,North - West,4858.299595141701,0.6,1358,21.1700255,72.7883612
athwalines,2,Super Area,1180,New Property,Ready to Move,8.0,8.0,Furnished,North - West,3814.0,0.45,1180,21.1700255,72.7883612
athwalines,2,Carpet Area,1050,Resale,Ready to Move,7.0,11.0,Furnished,North - West,4549.0,0.58,1155,21.1700255,72.7883612
athwalines,2,Super Area,1100,Resale,Ready to Move,6.0,11.0,Semi-Furnished,North - West,4364.0,0.48,1100,21.1700255,72.7883612
athwalines,2,Carpet Area,1060,New Property,Ready to Move,3.0,9.0,Furnished,East,4800.0,0.6,1166,21.1700255,72.7883612
athwalines,3,Carpet Area,960,Resale,Ready to Move,1.0,3.0,Semi-Furnished,North - West,4167.0,0.5,1056,21.1700255,72.7883612
athwalines,1,Carpet Area,350,Resale,Ready to Move,2.0,4.0,Unfurnished,North - West,2667.0,0.1,385,21.1700255,72.7883612
athwalines,1,Super Area,675,Resale,Ready to Move,2.0,10.0,Semi-Furnished,East,3259.0,0.22,675,21.1700255,72.7883612
athwalines,2,Carpet Area,900,Resale,Ready to Move,1.0,4.0,Semi-Furnished,South,4222.222222222223,0.38,990,21.1700255,72.7883612
athwalines,2,Carpet Area,1100,Resale,Ready to Move,2.0,4.0,Semi-Furnished,East,3181.818181818182,0.35,1210,21.1700255,72.7883612
athwalines,1,Super Area,600,Resale,Ready to Move,2.0,4.0,Unfurnished,South -West,2667.0,0.16,600,21.1700255,72.7883612
athwalines,2,Carpet Area,900,Resale,Ready to Move,4.0,4.0,Semi-Furnished,North - West,3000.0,0.27,990,21.1700255,72.7883612
athwalines,2,Super Area,1300,Resale,Ready to Move,2.0,11.0,Semi-Furnished,North - West,4615.0,0.6,1300,21.1700255,72.7883612
athwalines,2,Carpet Area,1100,Resale,Ready to Move,2.0,3.0,Semi-Furnished,North - West,11454.545454545454,1.26,1210,21.1700255,72.7883612
athwalines,2,Super Area,900,Resale,Ready to Move,3.0,5.0,Semi-Furnished,North - West,14000.0,1.26,900,21.1700255,72.7883612
athwalines,1,Super Area,750,Resale,Ready to Move,1.0,5.0,Unfurnished,North - West,16800.0,1.26,750,21.1700255,72.7883612
athwalines,2,Super Area,1200,Resale,Ready to Move,4.0,7.0,Unfurnished,North - West,3750.0,0.45,1200,21.1700255,72.7883612
athwalines,1,Super Area,675,Resale,Ready to Move,2.0,10.0,Semi-Furnished,East,2963.0,0.2,675,21.1700255,72.7883612
athwalines,3,Carpet Area,1200,Resale,Ready to Move,6.0,9.0,Unfurnished,East,4000.0,0.68,1320,21.1700255,72.7883612
athwalines,3,Carpet Area,1450,Resale,Ready to Move,7.0,8.0,Semi-Furnished,North - East,5172.0,0.75,1595,21.1700255,72.7883612
athwalines,2,Carpet Area,1300,Resale,Ready to Move,1.0,30.0,Furnished,East,5076.923076923077,0.66,1430,21.1700255,72.7883612
athwalines,3,Carpet Area,1440,Resale,Ready to Move,5.0,11.0,Semi-Furnished,North - West,5500.0,0.79,1584,21.1700255,72.7883612
athwalines,3,Carpet Area,1425,Resale,Ready to Move,6.0,10.0,Furnished,East,5217.0,0.9,1568,21.1700255,72.7883612
athwalines,4,Carpet Area,3000,Resale,Ready to Move,1.0,8.0,Semi-Furnished,North - West,3700.000000000001,1.11,3300,21.1700255,72.7883612
athwalines,3,Carpet Area,1000,Resale,Ready to Move,4.0,4.0,Furnished,North - West,7812.0,1.25,1100,21.1700255,72.7883612
athwalines,3,Super Area,1500,Resale,Ready to Move,2.0,4.0,Semi-Furnished,North - West,5000.0,0.75,1500,21.1700255,72.7883612
athwalines,4,Super Area,2250,Resale,Ready to Move,4.0,10.0,Furnished,North - West,5000.0,1.12,2250,21.1700255,72.7883612
athwalines,3,Carpet Area,1700,Resale,Ready to Move,5.0,10.0,Furnished,North - West,4411.764705882353,0.75,1870,21.1700255,72.7883612
athwalines,4,Super Area,3150,Resale,Ready to Move,7.0,11.0,Furnished,North - West,4762.0,1.5,3150,21.1700255,72.7883612
athwalines,2,Super Area,1715,Resale,Ready to Move,1.0,4.0,Furnished,North - West,4373.0,0.75,1715,21.1700255,72.7883612
athwalines,3,Super Area,1968,Resale,Ready to Move,1.0,10.0,Furnished,North - West,3557.0,0.7,1968,21.1700255,72.7883612
athwalines,2,Carpet Area,1050,Resale,Ready to Move,5.0,7.0,Furnished,East,4114.0,0.72,1155,21.1700255,72.7883612
athwalines,3,Carpet Area,1600,Resale,Ready to Move,3.0,9.0,Furnished,East,5000.0,1.15,1760,21.1700255,72.7883612
athwalines,3,Carpet Area,1100,Resale,Ready to Move,1.0,11.0,Furnished,North - West,6090.909090909091,0.67,1210,21.1700255,72.7883612
athwalines,2,Super Area,1325,Resale,Ready to Move,1.0,11.0,Furnished,South -West,4604.0,0.61,1325,21.1700255,72.7883612
athwalines,3,Super Area,1600,Resale,Ready to Move,3.0,4.0,Furnished,North - West,6250.0,1.0,1600,21.1700255,72.7883612
athwalines,3,Carpet Area,1700,Resale,Ready to Move,3.0,4.0,Semi-Furnished,North - West,4000.000000000001,0.68,1870,21.1700255,72.7883612
athwalines,3,Super Area,1750,Resale,Ready to Move,3.0,11.0,Furnished,North - West,4857.0,0.85,1750,21.1700255,72.7883612
athwalines,3,Super Area,2500,Resale,Ready to Move,9.0,10.0,Semi-Furnished,North - West,6000.0,1.5,2500,21.1700255,72.7883612
athwalines,3,Super Area,2800,Resale,Ready to Move,6.0,10.0,Semi-Furnished,North - West,4643.0,1.3,2800,21.1700255,72.7883612
athwalines,2,Carpet Area,1050,Resale,Ready to Move,2.0,3.0,Furnished,East,7714.0,1.1,1155,21.1700255,72.7883612
athwalines,3,Super Area,3050,Resale,Ready to Move,4.0,10.0,Semi-Furnished,South,5000.0,1.52,3050,21.1700255,72.7883612
athwalines,5,Super Area,3000,Resale,Ready to Move,3.0,3.0,Furnished,North - West,4000.0,1.2,3000,21.1700255,72.7883612
athwalines,3,Super Area,1800,Resale,Ready to Move,9.0,9.0,Semi-Furnished,East,3611.0,0.65,1800,21.1700255,72.7883612
athwalines,3,Super Area,2050,New Property,Ready to Move,5.0,9.0,Furnished,North - West,6146.341463414634,1.26,2050,21.1700255,72.7883612
athwalines,4,Carpet Area,2800,New Property,Under Construction,2.0,12.0,Furnished,North - West,4500.0,1.26,3080,21.1700255,72.7883612
athwalines,3,Carpet Area,1450,Resale,Ready to Move,7.0,8.0,Furnished,North - West,4114.0,0.72,1595,21.1700255,72.7883612
athwalines,3,Carpet Area,1600,Resale,Ready to Move,3.0,12.0,Furnished,East,5833.0,1.4,1760,21.1700255,72.7883612
athwalines,3,Super Area,1800,Resale,Ready to Move,8.0,10.0,Furnished,North - West,5833.0,1.05,1800,21.1700255,72.7883612
athwalines,3,Super Area,1500,Resale,Ready to Move,6.0,9.0,Unfurnished,North - West,4533.0,0.68,1500,21.1700255,72.7883612
athwalines,3,Carpet Area,1000,Resale,Ready to Move,4.0,4.0,Unfurnished,North - East,7143.0,1.25,1100,21.1700255,72.7883612
athwalines,3,Carpet Area,1500,Resale,Ready to Move,6.0,9.0,Unfurnished,North - West,4533.333333333334,0.68,1650,21.1700255,72.7883612
athwalines,3,Carpet Area,1350,Resale,Ready to Move,4.0,12.0,Furnished,East,4924.0,0.97,1485,21.1700255,72.7883612
athwalines,3,Carpet Area,1382,New Property,Under Construction,4.0,6.0,Unfurnished,East,5900.0,1.48,1520,21.1700255,72.7883612
athwalines,3,Carpet Area,1050,New Property,Under Construction,5.0,13.0,Unfurnished,East,5500.0,1.04,1155,21.1700255,72.7883612
athwalines,3,Super Area,2200,New Property,Under Construction,1.0,7.0,Unfurnished,East,5364.0,1.18,2200,21.1700255,72.7883612
athwalines,3,Super Area,2400,Resale,Ready to Move,3.0,12.0,Furnished,North - West,5208.0,1.25,2400,21.1700255,72.7883612
athwalines,3,Carpet Area,1080,Resale,Ready to Move,7.0,13.0,Unfurnished,North - East,5278.0,0.95,1188,21.1700255,72.7883612
athwalines,3,Carpet Area,1200,New Property,Under Construction,5.0,12.0,Unfurnished,East,5400.0,1.08,1320,21.1700255,72.7883612
athwalines,3,Carpet Area,1410,Resale,Ready to Move,7.0,13.0,Unfurnished,North - East,5458.0,1.31,1551,21.1700255,72.7883612
athwalines,3,Carpet Area,1186,Resale,Ready to Move,7.0,11.0,Unfurnished,North - East,4932.0,0.9,1305,21.1700255,72.7883612
athwalines,3,Carpet Area,1500,Resale,Ready to Move,5.0,10.0,Unfurnished,North - East,5130.0,1.18,1650,21.1700255,72.7883612
athwalines,4,Super Area,4900,New Property,Under Construction,7.0,12.0,Unfurnished,East,6300.0,3.08,4900,21.1700255,72.7883612
athwalines,5,Super Area,6300,New Property,Under Construction,6.0,12.0,Unfurnished,East,6300.0,3.96,6300,21.1700255,72.7883612
athwalines,5,Super Area,9000,New Property,Under Construction,11.0,12.0,Unfurnished,South -West,8000.0,7.2,9000,21.1700255,72.7883612
athwalines,4,Super Area,4158,Resale,Under Construction,1.0,10.0,Unfurnished,East,8000.0,3.32,4158,21.1700255,72.7883612
athwalines,6,Carpet Area,6475,New Property,Under Construction,2.0,13.0,Unfurnished,East,11892.0,14.0,7123,21.1700255,72.7883612
athwalines,4,Super Area,5500,New Property,Under Construction,9.0,18.0,Unfurnished,East,8191.0,4.5,5500,21.1700255,72.7883612
athwalines,4,Super Area,6095,New Property,Under Construction,9.0,13.0,Unfurnished,East,9000.0,5.48,6095,21.1700255,72.7883612
athwalines,4,Super Area,3900,Resale,Ready to Move,5.0,11.0,Unfurnished,North,5487.0,2.14,3900,21.1700255,72.7883612
athwalines,6,Super Area,9000,New Property,Under Construction,7.0,12.0,Unfurnished,South -West,8500.0,7.65,9000,21.1700255,72.7883612
athwalines,5,Super Area,8500,New Property,Under Construction,7.0,12.0,Unfurnished,East,8500.0,7.22,8500,21.1700255,72.7883612
athwalines,4,Carpet Area,2545,Resale,Ready to Move,6.0,12.0,Unfurnished,South - East,6000.0,2.77,2800,21.1700255,72.7883612
athwalines,4,Super Area,4000,New Property,Ready to Move,6.0,12.0,Unfurnished,East,8512.0,3.4,4000,21.1700255,72.7883612
amroli,2,Carpet Area,950,Resale,Ready to Move,5.0,5.0,Unfurnished,West,2829.0,0.29,1045,21.2375488,72.8505771
amroli,2,Super Area,1240,New Property,Ready to Move,9.0,14.0,Unfurnished,South - East,3629.0,0.45,1240,21.2375488,72.8505771
amroli,1,Super Area,660,Resale,Ready to Move,5.0,5.0,Unfurnished,North - West,3030.0,0.2,660,21.2375488,72.8505771
amroli,2,Carpet Area,575,Resale,Ready to Move,1.0,5.0,Semi-Furnished,North - West,2789.0,0.27,632,21.2375488,72.8505771
amroli,2,Carpet Area,580,Resale,Ready to Move,1.0,5.0,Furnished,East,2436.0,0.19,638,21.2375488,72.8505771
amroli,1,Super Area,775,Resale,Ready to Move,2.0,5.0,Semi-Furnished,North - West,2129.0,0.17,775,21.2375488,72.8505771
amroli,3,Super Area,1260,Resale,Ready to Move,4.0,5.0,Furnished,North - West,2619.0,0.33,1260,21.2375488,72.8505771
amroli,1,Carpet Area,500,Resale,Ready to Move,4.0,4.0,Unfurnished,North,2000.0,0.1,550,21.2375488,72.8505771
amroli,2,Super Area,1065,Resale,Ready to Move,2.0,6.0,Unfurnished,North - West,2347.0,0.25,1065,21.2375488,72.8505771
amroli,1,Carpet Area,550,Resale,Ready to Move,8.0,12.0,Unfurnished,East,2733.0,0.2,605,21.2375488,72.8505771
amroli,1,Super Area,400,Resale,Ready to Move,4.0,5.0,Unfurnished,North - West,4125.0,0.17,400,21.2375488,72.8505771
amroli,2,Carpet Area,900,Resale,Ready to Move,5.0,5.0,Semi-Furnished,East,2637.0,0.27,990,21.2375488,72.8505771
amroli,1,Super Area,565,Resale,Ready to Move,4.0,5.0,Semi-Furnished,North - West,2124.0,0.12,565,21.2375488,72.8505771
amroli,3,Super Area,1527,Resale,Ready to Move,6.0,10.0,Unfurnished,North - West,2947.0,0.45,1527,21.2375488,72.8505771
amroli,1,Super Area,800,Resale,Ready to Move,3.0,5.0,Unfurnished,North - West,1688.0,0.14,800,21.2375488,72.8505771
amroli,3,Super Area,1050,Resale,Ready to Move,1.0,5.0,Semi-Furnished,North - West,4000.0,0.42,1050,21.2375488,72.8505771
amroli,2,Carpet Area,600,Resale,Ready to Move,11.0,13.0,Furnished,North - West,3796.0,0.3,660,21.2375488,72.8505771
amroli,1,Super Area,480,Resale,Ready to Move,1.0,4.0,Unfurnished,North - West,1979.0,0.1,480,21.2375488,72.8505771
amroli,2,Carpet Area,700,New Property,Ready to Move,4.0,5.0,Furnished,East,3512.0,0.36,770,21.2375488,72.8505771
amroli,1,Super Area,660,Resale,Ready to Move,3.0,5.0,Unfurnished,North - West,2424.0,0.16,660,21.2375488,72.8505771
amroli,1,Super Area,716,Resale,Ready to Move,4.0,5.0,Semi-Furnished,North - West,2514.0,0.18,716,21.2375488,72.8505771
amroli,2,Super Area,650,Resale,Ready to Move,2.0,3.0,Unfurnished,North - West,2000.0,0.13,650,21.2375488,72.8505771
amroli,3,Super Area,1300,Resale,Ready to Move,1.0,4.0,Unfurnished,South,3077.0,0.4,1300,21.2375488,72.8505771
amroli,1,Super Area,775,Resale,Ready to Move,1.0,4.0,Unfurnished,North - West,1161.0,0.09,775,21.2375488,72.8505771
amroli,2,Super Area,1013,Resale,Ready to Move,5.0,5.0,Semi-Furnished,East,2566.0,0.26,1013,21.2375488,72.8505771
amroli,2,Super Area,760,Resale,Ready to Move,1.0,1.0,Unfurnished,East,4736.8421052631575,0.36,760,21.2375488,72.8505771
amroli,2,Super Area,1000,Resale,Ready to Move,4.0,6.0,Semi-Furnished,North - West,3600.0,0.36,1000,21.2375488,72.8505771
amroli,2,Super Area,750,Resale,Ready to Move,2.0,10.0,Unfurnished,North - West,4800.0,0.36,750,21.2375488,72.8505771
amroli,2,Carpet Area,721,Resale,Under Construction,9.0,14.0,Unfurnished,East,4993.065187239945,0.36,793,21.2375488,72.8505771
amroli,1,Carpet Area,396,Resale,Ready to Move,4.0,5.0,Semi-Furnished,North - West,9090.90909090909,0.36,436,21.2375488,72.8505771
amroli,2,Super Area,1000,Resale,Ready to Move,1.0,5.0,Unfurnished,North - West,3600.0,0.36,1000,21.2375488,72.8505771
amroli,1,Super Area,615,Resale,Ready to Move,3.0,3.0,Unfurnished,North - West,5853.658536585366,0.36,615,21.2375488,72.8505771
amroli,1,Super Area,726,Resale,Ready to Move,3.0,6.0,Unfurnished,North - West,4958.677685950413,0.36,726,21.2375488,72.8505771
amroli,2,Super Area,1102,Resale,Ready to Move,4.0,5.0,Unfurnished,North - West,3266.7876588021777,0.36,1102,21.2375488,72.8505771
amroli,2,Carpet Area,999,Resale,Ready to Move,7.0,13.0,Semi-Furnished,North - East,3603.603603603604,0.36,1099,21.2375488,72.8505771
amroli,2,Carpet Area,961,Resale,Ready to Move,3.0,5.0,Semi-Furnished,North - West,3746.097814776275,0.36,1057,21.2375488,72.8505771
amroli,2,Super Area,800,Resale,Ready to Move,3.0,5.0,Unfurnished,North - West,4500.0,0.36,800,21.2375488,72.8505771
amroli,2,Super Area,1236,New Property,Ready to Move,5.0,13.0,Unfurnished,East,3948.0,0.49,1236,21.2375488,72.8505771
amroli,2,Carpet Area,680,New Property,Under Construction,6.0,14.0,Unfurnished,East,3747.0,0.47,748,21.2375488,72.8505771
amroli,2,Super Area,975,New Property,Under Construction,6.0,13.0,Unfurnished,South - East,3282.0,0.32,975,21.2375488,72.8505771
amroli,2,Carpet Area,670,New Property,Ready to Move,5.0,12.0,Unfurnished,East,3951.0,0.48,737,21.2375488,72.8505771
amroli,8,Super Area,2800,Resale,Ready to Move,1.0,2.0,Semi-Furnished,North - West,3036.0,0.85,2800,21.2375488,72.8505771
amroli,3,Super Area,1811,New Property,Under Construction,7.0,14.0,Unfurnished,South -West,3534.0,0.64,1811,21.2375488,72.8505771
amroli,3,Super Area,1811,New Property,Ready to Move,6.0,14.0,Unfurnished,South - East,3589.0,0.65,1811,21.2375488,72.8505771
amroli,3,Carpet Area,930,New Property,Ready to Move,5.0,12.0,Unfurnished,East,4100.0,0.68,1023,21.2375488,72.8505771
amroli,4,Carpet Area,1255,New Property,Ready to Move,5.0,12.0,Unfurnished,East,4100.0,0.94,1380,21.2375488,72.8505771
amroli,3,Carpet Area,832,New Property,Under Construction,8.0,14.0,Unfurnished,East,3749.0,0.69,915,21.2375488,72.8505771
amroli,3,Carpet Area,929,New Property,Under Construction,5.0,13.0,Unfurnished,East,3681.0,0.62,1022,21.2375488,72.8505771
amroli,3,Super Area,1781,New Property,Under Construction,7.0,13.0,Unfurnished,East,3651.0,0.65,1781,21.2375488,72.8505771
amroli,3,Carpet Area,814,New Property,Under Construction,5.0,14.0,Unfurnished,South - East,4422.604422604422,0.36,895,21.2375488,72.8505771
amroli,3,Carpet Area,792,New Property,Under Construction,5.0,14.0,Unfurnished,South -West,4545.454545454545,0.36,871,21.2375488,72.8505771
adajan,2,Super Area,1155,Resale,Ready to Move,7.0,13.0,Unfurnished,North - East,3290.0,0.38,1155,21.2651204,72.84991282218647
adajan,2,Super Area,1110,Resale,Ready to Move,3.0,5.0,Semi-Furnished,South -West,3784.0,0.42,1110,21.2651204,72.84991282218647
adajan,2,Super Area,970,Resale,Ready to Move,6.0,10.0,Semi-Furnished,East,3093.0,0.3,970,21.2651204,72.84991282218647
adajan,2,Super Area,847,Resale,Ready to Move,1.0,13.0,Furnished,East,5903.0,0.5,847,21.2651204,72.84991282218647
adajan,2,Super Area,1100,Resale,Ready to Move,4.0,5.0,Furnished,East,3273.0,0.36,1100,21.2651204,72.84991282218647
adajan,2,Super Area,1200,Resale,Ready to Move,3.0,5.0,Unfurnished,East,2917.0,0.35,1200,21.2651204,72.84991282218647
adajan,1,Carpet Area,625,Resale,Ready to Move,2.0,4.0,Semi-Furnished,North - West,3213.0,0.27,688,21.2651204,72.84991282218647
adajan,2,Super Area,1170,New Property,Ready to Move,4.0,4.0,Unfurnished,South -West,3248.0,0.38,1170,21.2651204,72.84991282218647
adajan,2,Super Area,960,Resale,Ready to Move,3.0,7.0,Semi-Furnished,North - West,4167.0,0.4,960,21.2651204,72.84991282218647
adajan,2,Super Area,970,Resale,Ready to Move,3.0,4.0,Semi-Furnished,North - West,3093.0,0.3,970,21.2651204,72.84991282218647
adajan,3,Super Area,1450,Resale,Ready to Move,8.0,9.0,Furnished,North - West,4138.0,0.6,1450,21.2651204,72.84991282218647
adajan,1,Super Area,722,Resale,Ready to Move,7.0,7.0,Unfurnished,North - West,2909.0,0.21,722,21.2651204,72.84991282218647
adajan,2,Super Area,750,Resale,Ready to Move,2.0,7.0,Semi-Furnished,North - West,3200.0,0.24,750,21.2651204,72.84991282218647
adajan,2,Super Area,1021,Resale,Ready to Move,7.0,8.0,Unfurnished,North - West,3918.0,0.4,1021,21.2651204,72.84991282218647
adajan,2,Carpet Area,800,Resale,Ready to Move,1.0,4.0,Semi-Furnished,East,2500.0,0.25,880,21.2651204,72.84991282218647
